"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"APOBEC2"	1.53079964121665	0.6377673728588	2.10553929620968	-0.685493511086412	1.62166102829466	0.597503504706428	-0.685493511086412	-0.685493511086412	-0.685493511086412	-0.685493511086412	-0.685493511086412	0.361664267577898	-0.685493511086412	-0.685493511086412	-0.685493511086412	-0.685493511086412
"MYLK2"	-1.00042519684693	1.527326352206	-0.0824178364815547	-0.837006591267985	0.10870483810814	-1.45398973165632	0.182441548261993	0.530451113429269	1.54742991023646	0.964259295531863	-0.958813266182824	-0.566020044325679	-0.975825707101059	0.716444959333252	-0.956875421854705	1.25431577861008
"ACTN2"	0.0400893109499377	0.546180933358004	0.622895313589547	-0.83515155096584	0.373798966849328	1.47608426517277	-0.83515155096584	2.68847395086574	-0.307271361325627	-0.83515155096584	-0.83515155096584	-0.557448132339295	0.353362279225785	-0.83515155096584	-0.225256220551153	-0.83515155096584
"FITM1"	0.232129615234646	0.82838172252903	0.0698877578057214	-0.394312956824524	-0.78909537706883	-0.000645012130614563	-0.0534842770295562	3.39886914059443	-0.635017495045534	-0.450696066907602	-0.256682228412354	0.174735803113345	-0.439217066049673	-0.480448914580764	-0.78909537706883	-0.415309268158895
"NMRK2"	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	2.40571702074016	2.70985365088845	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329	-0.365397905116329
"MYL3"	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"ACTC1"	-1.74727962081359	-1.38400352024561	-0.296321698925144	-1.00418357711159	-0.140421669898574	-0.170262592107155	-1.24307744758766	-0.400592264740829	0.119443417043798	-0.0956517910092885	1.13642399534513	1.13251895621614	0.672662411048593	0.827225828296091	1.09241960804425	1.50109996644543
"TRIM54"	1.10344766180409	-0.550147887325106	-0.550147887325106	-0.550147887325106	0.314796453010796	3.22473170985117	0.345610810433751	-0.550147887325106	0.19809881938699	-0.550147887325106	-0.550147887325106	-0.550147887325106	-0.550147887325106	-0.550147887325106	0.314793418764272	-0.550147887325106
"SPTB"	-0.518753578835598	1.04640691808453	-0.518753578835598	-0.518753578835598	-0.518753578835598	-0.210089626036555	-0.518753578835598	3.31931480806271	-0.278279780580115	0.784494243863677	-0.518753578835598	-0.266718687370324	-0.245483862549685	-0.27765008155001	-0.240718880075031	-0.518753578835598
"CACNG1"	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"NEB"	0.31345626307521	-1.06882459407791	-2.36874362188977	1.6543954669111	1.29453025620834	0.201202036376512	0.392061831913561	-1.14854739944315	0.550943986446529	0.287382704356401	-0.509325229461478	-0.565531160203927	-0.0771465388623423	1.03552488259454	0.30310621421941	-0.294485098163028
"ASB5"	-1.54930366291947	-0.983575825990726	-0.69614382787591	0.302617465209767	0.385175929982825	-0.758068916723285	0.130407048408333	-0.698270037409778	-0.0902550732843952	-0.47533071958978	1.34831696787567	2.17569442833006	-0.635513608340897	-0.555931991047105	1.29950746993107	0.800674353443616
"TRIM63"	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"DDN"	1.6737163357697	0.614734214448109	0.121076779978728	-1.26845019797246	0.826998982219354	1.37667873317047	0.388714548355875	0.740121172965826	-0.915666775627064	0.210655527560473	-1.33249309311464	0.354690891085798	-0.782974797440473	-1.66238008015648	-0.763777862389972	0.418355621146753
